Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius_CAG_79																																																																																																																																																																																																																																																																																																																																																																																																																									0.00967																																																	0.00091																																																																																																																																																																																																																																								0.00393																																																																																																																																																																																																																	0.00630																																																																																																																																																																																																																																																										
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis																		0.00430						0.04913																																				0.00532						0.00688																																																																																																																										0.00746																																													0.00805												0.01232																			0.01327																																																																																																														0.00960																																																																																																																																												0.00641																																																																																																																																																																																																																																																					0.05674																																																																																																																																																																																																																																																																																																																																																																																																						
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sobrinus																																																																																																																																																																																																										0.13279																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. A12																																																																																								0.00559																							0.08613																																	0.03336																																											0.02136	0.00774		0.00539											0.02612															0.02705								0.07687				0.00050																	0.00660										0.01446																														0.00522	0.00693			0.00580					1.09208										0.11968																							0.20591																											0.00395									0.01357		0.00431							0.04790		0.00529					0.02082	0.00668									0.00380		0.05993																											0.00913										0.00580	0.00164																																																																																																		0.00336																		0.00952			0.06861				0.03739	0.20083		0.00644																								0.04434																																0.03692																											0.00425																									0.23970																			0.10126																																						0.00271																									0.01284																																					0.00437																																																																																							0.00219	0.01346																										0.03201												0.06925			0.03128																0.02552	0.00320																																							0.01654																																																	0.01978	0.25208																																													0.00282									0.02415																				0.11249																																										0.46873																
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. F0442																																																																																																																																																																																																																																																																									0.00329																																							0.00935																																																																																																																																						0.00861																																																																																																																																													0.00746																																																																																																																																																																																																																																																																																																																													0.01773																																																																																																																									0.00846																																																																																																																																				
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. HMSC071D03																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								0.03900																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. M334																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												0.00739																																			0.00201																																																																																																																																																						0.00112																						0.00709																																																					0.09761													
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. SK643																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			0.01166																																																											0.01176																																																																																																																																																																																																																																	0.00240																																	0.07046																																																																																																																																																																																																																																																													
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus	0.00812		0.26191		0.35356						0.20658				0.06046						0.45431			0.04126		0.27748	0.12930			0.04538		0.01591											0.82891	1.06208					0.26480				0.19965			7.03924				0.17166	0.18412	0.01385		0.22667	0.20758	1.66222			0.19542	1.40320			1.28691						0.14371					0.36466	0.04295	0.01199	0.00477									0.98409	0.94692					1.66874		6.00499		0.48766			0.03310							0.04699	0.05293	0.20712		0.19517			1.26217						0.76698	0.47030	0.03426		0.00695			0.11737	0.00989			0.10596			0.01601						0.82545					0.05791				0.04312	0.21180				0.10461	0.45743		0.01925	0.20708			1.00765						0.04456			1.42139		1.02745					0.16046				0.82064						0.54157				0.04065	0.06135				0.96093	1.41803						0.02278										0.14344	0.11565								0.00775		0.00959	0.27690		0.12865				0.07968	0.69213											0.03824			0.01954		0.07482	0.00354		0.43743	1.30456						0.02730			0.18431	0.09172		0.07319		0.55640		0.05817				0.24252		0.31485	0.02504	0.58412	0.01305		1.46819	0.42185							1.23702	0.07379	0.04544			2.21428	0.61089	1.89248			0.26791		0.55468			0.05296					0.86181	2.66258						0.74782	0.11796		0.30936							0.41132		0.48966	0.13920	0.06734	0.60450			0.40828	0.25048	0.00375																					0.03542	1.02592		0.04787							0.18076		0.07002									0.01177	0.27926		0.54172	1.49973			1.40154	0.02605			0.49097			0.16262	0.18346	0.08378	0.79336	10.45975	0.13108	0.09207					0.46846				0.13885			0.12390	0.15681	0.18052	0.18029			0.03987			0.34850		0.29878	1.32336	0.01055	0.11317	0.15356		0.01111	0.03890	0.07957	0.20844	0.07420			0.03921					9.58806	0.66390	0.29311	0.33580		2.89860				0.19047					0.03470	0.41609								0.04113			0.00376	0.01065				0.00880						0.07630				0.04094			0.48709	0.03538		0.53904				0.02731							0.51820				0.21333						0.00296				0.50043	0.02696				0.04391		0.34877	0.02227	0.03962					0.04409	0.19258		24.35379	0.59237					0.30851			5.67977	0.39856		0.39061			0.37581		0.24547				0.02614		0.07314			0.13761				0.19998	0.03745					0.11260		0.01629	0.14106			0.02608		0.05103	0.37018	0.36988	0.61028																																		0.20569				0.01026													1.19544					0.74993			0.05794																																					0.00733																			0.07958										0.79059				0.26511		0.35728	0.05114	0.03959	0.00560	0.34772		0.01220	0.10210						0.18308	0.52465	0.53377				0.51493			0.02644					0.30917												0.00620						0.01616							1.74307	1.19959					0.09266		2.34727											6.13508	0.12114		6.54441		0.61631				0.01267				1.37468				0.01068		0.53781	0.05772		0.17416												0.12250					0.03205	0.04549	1.27941	2.77282				0.05992		0.00675	0.28394	0.22301	0.12792	1.05922		0.21001		0.03906	1.50097	0.01934		0.02080					0.01379	0.57491					1.37711						0.04854		0.00394												0.73397																								0.00555						1.42238	2.00360		0.00394		0.05319																					0.04537																											0.02686								0.07120		6.52966												0.88977	0.07641	0.07114		0.04698		0.13246										0.13727		0.12298			0.05117	0.26234						0.36106									0.02359															0.06668	0.91281			0.70935	2.57692		0.00277	0.00414	0.65216			3.79628		0.98288							0.04576	0.02246	0.02562	0.01527	0.69634			3.11246			0.00519			0.00518				0.00112		0.11892	0.53490		0.00981																1.40825		0.00697		0.05491					4.41574	0.42186																							0.16216	0.13753							0.00429	0.04971																
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus vestibularis																																																																								0.03478																																									0.01024																																																																																																				0.03186																																																																																																																					0.00675																																																																																																																											0.01587																																																																																																																																																																																																																																							0.44976						0.00082																																																																		0.10300																																0.01081																																															0.01045																																														0.06182							0.00239																				0.00558	0.17910								0.09889					0.11941														0.00848																																																																																																								0.01920																					0.07323																											0.14424																																									0.03248	0.02575									0.01062						0.02313				
Bacteria;Firmicutes;Clostridia;Clostridiales;Catabacteriaceae;Catabacter;Catabacter hongkongensis																																																																																																																																																																																																																																																																							0.04730									0.01304																																																																	0.01849						0.00109																																																																																																																																																																																																																																																																																										0.03211																																																																																		0.05214						0.17300			0.42998		0.01500									0.13375																															0.03104	0.03154																																						0.21052													0.07927																		0.01756																																																																																																																																																																													0.02157																																																																																																																																																				
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenella;Christensenella minuta																																																																																																																																																																																																																																																																							0.02990									0.02775																																																																																											0.00790																																																																																								0.00922																																																																																																																					0.00455																																																																																																																																											0.02765									0.31598											0.02592																															0.01553																																							0.15022																																																			0.00288																																																																																													0.01158	0.00448																																																																																																																																																																																																															
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Butyricicoccus;Butyricicoccus pullicaecorum																																										0.01052				0.01835																													0.01431	0.01753																																																				0.03917													0.02559							0.00631																																								0.27936																													0.11605																					0.05453	0.00267						0.05802		0.13064																	0.05710	0.27473	0.01095			0.03049				0.08784	0.03361							0.01940								0.01091										0.01139		0.09595																					0.05359				0.01954										0.07858			0.19162																																			0.26543						0.01824									0.05202															0.07150	0.00510	0.04790	0.05870											0.00866										0.06727	0.32015																																			0.00251														0.49887						0.05608																																							0.02563									0.04781																													0.01415																																																		0.61095																										0.19189																	0.16613												0.10111																																																																																																																		0.02614																																																									0.00432																																																																																																																																																																																																																																																																																																																								
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Butyribacterium methylotrophicum																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							0.00384																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium bolteae_CAG_59																									0.01472													0.01568					0.00356													0.09506		0.00364	0.01136												0.93179		0.00438	0.10339			0.09301																																							0.02369							0.01959				0.14762						0.02467							0.00602					0.01051		0.00239					0.03822	0.00118									0.04095	0.17616										0.00419				0.20164	0.15223							0.22895			0.07713	0.58927		0.00663										0.03390										0.16618															0.06734									0.20641	0.44944	1.84378								0.04830				0.01300	0.30980																				0.00776				0.01326																					0.24116		0.44811															0.24759	0.54433	0.08049	0.06143	0.05280	0.04449				0.11448			0.00773													0.49044							0.01799					0.00193			0.15376		0.01616						0.10808	0.31952					0.02747		0.15344			0.17413									0.00907										0.13390					0.03028								0.00666	0.02136				0.03533										0.08348			0.01073							0.02155				0.00044		0.01548					0.02002		0.01404		0.01508												0.01678																0.21996													0.08293													0.04947	0.04054		0.02497		0.04320										0.01928										0.02645		0.04472																				0.09333			0.04235									0.25931	0.10977		0.17181	0.57841						0.00245		0.33036								0.02548				1.42484							0.00168															0.06698									0.00704				0.02000	0.08238																0.29839															0.02886		0.26222					0.01802							0.00988																	0.06942																																						0.00181											0.00745		0.19624		0.08990														0.02581						0.14960							4.03889	3.59727						0.68002	0.34636																																			0.01579									3.66545	1.32062																											0.03691								3.37931															0.00385		0.70527			1.08939									0.64237																																						1.57587			0.01797								0.43444									0.37791					0.00818			0.11231	0.05604	0.04140				0.06322									0.02138																		0.00506												0.01822				0.07319																										0.97184																	0.92883				0.58920	0.00150	0.43249																																																																																																0.00939														
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium botulinum																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							0.09217																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															0.04928																																																																																							
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium butyricum																																																																																																																																																																					0.01919																																																																																																																							0.04564																																																																																																																																																																																																																																																																																								1.57710																				0.36132									0.10935																		0.01354																																																														0.00473																																																																																																																																																																																										0.01342					0.84757																																																22.21803				0.00487																																																																																				0.05456																																																																																																								0.03188																																													
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium cadaveris																																																																																																																																																																																													0.09597																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium celatum																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									0.00466																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium disporicum	0.03883						0.01371																																																0.05850																																																																0.01577												0.01903																																													0.09694																																								0.08025																																																																																																																																																																																				0.11144																																																																																	0.01214																					0.05109																																																																																										5.30745																																																																																										0.00844				0.42136											0.31076				0.06252																																																																		0.01319																			0.00669																																																			0.03324										0.01453																																																																																																																																																																																																																																																																																																																		
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium neonatale																																																			0.02190			11.50812																																																						2.18746		0.32039	0.15190																																																		0.01055				0.00518																								0.48469					1.07540	0.01620		0.00361			0.12620	0.21578						1.29526						0.07914	0.05968									0.05828							0.19572					0.42423	0.49690	1.23113					0.05852	0.04983			0.02560	1.30908				0.06284				0.12001									0.00911																																					0.01196	0.10164	0.14412																								0.24604															0.10193		1.10067		0.12811									0.05922						0.14957	0.03642															0.20378																																									0.00309																																0.09186						0.06009											0.05229																													1.46259																																																					0.12704				0.02300					0.06170		0.00428				5.13494		0.02126	0.91387						0.01539							0.00495									1.56854				0.32747									0.59030		0.04571	0.28371		0.09086		0.53512	1.30338											0.02164	0.94869																	0.13984											0.14580			0.02617							0.26246							0.00426			18.75418			0.21603			4.85308					0.02037	0.02489							24.55557	0.00783			0.73205	0.07919			0.01253							0.43728																																0.09431																			0.01729																					1.41730	0.03732																																																																												0.03465	0.07392				0.26550	0.24784			0.75221	7.10984												0.08402										0.04515			5.01316								1.26263		0.08780	1.15060						0.05326						0.71179	3.63948											8.41775		0.59342	5.60301		0.03013	1.60133	0.20160	0.46422	0.50308	0.00153	1.95088						11.56156					4.99172					3.18908		1.33689	0.55060					0.06191																															0.07002				0.43243	0.03459																																																																																																																														0.00459																													
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium paraputrificum																																																								0.01324										0.04899																																						0.43335				0.02228			0.00250								0.02322												0.00513																																																										0.07585				0.04046														0.17101						0.16184	0.00268		0.00154							0.04901						0.31139							0.10173	0.09069				0.00445	0.24848	0.00988								0.04695																																																																																																				0.03447										0.00192																			0.02963																																																																																																																																								0.00087																																0.03222			0.99451	0.29781	1.43679											3.89303	0.07370	0.17671	0.02129			1.13452										0.00055						0.01121						0.05410	0.12136									0.15964		0.02403													0.03268			0.12784																																								0.00976							0.00580				0.19958				0.19162																						0.08215																																						0.04395		0.15592							0.01734																																																																																																													0.09866	0.04448		0.00202											11.68565		0.03804																			0.22440					0.88227		0.71218																0.10793	1.09893			1.50336		0.01244								0.07510			0.01087	0.00115	0.02840	0.01200	0.01965		0.03170											0.13330							0.35759	0.16249	0.15990		0.01321				0.61042																										0.00625			0.05458																								0.04329	0.08922																				0.01281														0.04148																																															1.41350																																												0.19364								0.36432		0.01030
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium perfringens																																0.15332																																																																								0.38876																																																																																																																0.02171																														0.01376																			0.01050																																																																																																																			0.16811																																																										0.01901																																																																																																																					1.39511									0.82408																																						0.16844																																0.09423																									0.10683																0.14702					0.34627									0.03798													0.18372																																																							0.23135																																																		0.57948																		0.59443																																									2.51199	11.49410																					0.96744																				0.03855				0.48681	0.18745		0.04902						6.22299															0.14103				0.19967												0.02809		0.03817	13.08714				0.67133		0.05079																																																																																																																										0.01533																																															0.02218								0.07147							0.01749		0.00289		
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. 7_2_43FAA																																																																																																																																																																																																																																																		0.05421	0.38338																																																																																																																																																																																																																																																																																																																						0.22042																																																																																																																																						0.21922													0.02335																																																									0.48205																																																																																																																																																											0.04117					0.15078																																			0.01366	0.03380																												6.40432																																																					0.29257																											0.00254			0.17520													0.01666																																														0.94619																										
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG_167		0.74146		0.01082														0.00082																						0.01900										0.14658			0.60831								0.81718											0.08006																				0.16216										0.53233														0.14492																																																													1.03552																																						0.11738	0.00641																																	0.02602										0.27082		0.06263																																																																																																																														0.40942																																																						0.94334																																																																										1.51962													0.00832				0.65412																																																																																																										0.06348																											0.08420																																																						0.33745												0.68795																		0.16415				0.12008																																	0.11913															0.01761	0.88485				0.00686		0.45765	0.14033														0.07798																																						0.26163																																																																																																																										0.17232																																			0.30656									0.01702																																																																																																																										
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG_242																																																																																																																																	0.49596	0.23845	0.61138																																																									0.03038																																																									0.11031				0.12271	0.05702																																																																																																																																																																																																																																																																											0.02164								0.08694																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG_253														0.04980												0.04560		0.04716				0.01417																									0.04510										0.08983	0.29100											0.01246													0.04071	0.35360																																0.01629																3.20147																			0.05655																																																																																																																																																																																																																																																																															0.10987																																	0.08207			0.34076			0.02794												0.02524																																																																						0.04147	0.18456																																																																										0.42863																						0.06346																																																																										0.15309																0.02280																0.12910																			0.10094														0.00746										0.00203																																																				0.00536																																																																																																																							0.04704																																																																														0.34482																																																																																																						
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG_299	0.02434				0.32061														0.08947																										0.05727																		0.31577																				0.03698																																														0.02250	0.08915	0.40391																	0.00474																																													1.16312																																																												0.02520																											0.02698																										0.02160														0.21394										0.04975													0.00503																								0.01484		0.11362	0.06527				0.89730																																		0.04199		0.20178								0.48734																																																																																																			0.03668															0.02874																																																																												1.90049																	0.13387												0.33981																																																																																																																												0.13666	0.07360	0.16842																																																							0.24469																																											0.03714																																																																																																																																																										0.03170																	0.01086																																																																																																																					
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG_411																																															0.10027																																																																																																																																																																																																																																																																																																																																												0.13089																																																								0.27900																																																																								0.08331																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG_510				1.24524																																																																														0.08402	0.12471																																																																																																																																																																																																	1.42389																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										0.39583																																																								0.10320																	1.00207																									0.14208	5.26628																																																																																																																																																																																																																																																																																																												
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG_58																																																				0.05859																																				0.10904																																		0.00438		0.14753	0.02441								0.02683		0.02731				0.07883					0.01825				0.09589		0.03203													0.01023																					0.27038							0.08879													0.17438																0.17354	0.40695										0.00628																1.07421												0.00463	0.02126				0.51744	1.56904	0.16383				0.05431			0.26100	0.25760				0.04647					0.00502	0.02132																									0.07499														0.00091																				0.00582					0.09793										0.62872								0.02052			0.10794	0.06094																								0.02038					0.01128			0.00709	0.05822					0.11545	0.07809						0.02065			0.21362				0.06602						0.65068	0.58088	0.00539	0.03719	0.00695					0.00379	0.26838	0.13237																																								0.63985					0.83728			0.01533	0.04513	0.24265				0.70352	0.25415												0.02804									0.02751		0.02737															0.05259																									0.04868					0.38271																																																															0.09284			0.40947				0.34906	0.17274				0.26335																	0.81295				0.06021																																																						0.04308	0.01351	0.04451	0.01083															0.12279								0.10297	0.08675														0.01538					1.12888					0.06514																																																																														0.26787	0.38246																																																																																																																																																																									0.00168				0.05203																	0.04540																																																																																																																					
